X,Y
0,0
0,4025
4025,0
4025,4025
908.6666667,68.62962963
900.3714286,71.17142857
884.6086957,78.08695652
902.65625,78.40625
913.1515152,78.27272727
876.3076923,79.61538462
877.6333333,85.26666667
1032.787879,84.98484848
941.2941176,92.58823529
1015.909091,94.27272727
1044.769231,91.61538462
981.2692308,94.42307692
987.4375,96.1875
1038.043478,98.65217391
807.3076923,100.2564103
818.5,100.5
826.4285714,100.2857143
991,99.92857143
1057.77193,100.2280702
834.1666667,101.3333333
783.0465116,105.5813953
1039,104.1818182
875,105.875
770.0833333,108.5
1030.653061,108.4489796
1002,109.125
1015.111111,114.0555556
876.475,114.7
786.8181818,117.3863636
1026.878788,115.5757576
855.5813953,123.2790698
1056,123.7560976
904.3448276,127.0344828
1038.862069,134
720.4285714,136.0714286
1051.368421,136.4736842
765.9574468,138.4255319
736.2083333,139.2916667
708.4727273,139.6727273
931.952381,139.952381
935.8181818,142.2727273
722.8,143
944.1219512,146.0243902
936.1034483,147.1724138
727.5285714,144.9142857
721.16,151.76
849.5,152.5
718.5,154.1
715.0434783,155.3478261
984.8181818,156
708.3947368,156.9473684
1017.583333,157
1118,158.5
1058.538462,164.2692308
731.2820513,166.9487179
682.75,169.9642857
1083.25,171.375
870.5,173.5
1039.034483,176.9310345
937,179
1046.736842,183.3157895
838.8461538,187.9230769
788.8157895,189.7105263
834.4736842,189.7368421
959.64,191.56
664.7333333,192.5333333
883.5,192.7142857
667.5333333,195.9
774.0833333,197.8333333
982.8,198.4571429
777.5,203.5
1087.459459,203.027027
905,204.2
1132.363636,208.9090909
1227.25,208.75
862,211.5
1179.413793,212.2758621
748.5882353,214.8823529
1007,214.6296296
1119,213.8
773.6451613,216.483871
1052.307692,216
1059.5,217.2857143
1229.961538,215.8846154
1047.789474,219.0526316
1232.8,223.3555556
825.1764706,228.4705882
611.3269231,237.1538462
1030.192308,239.2307692
841.0952381,243.2857143
902.0555556,251.2222222
747.5,254.4285714
1367.575758,253.9090909
677.7,255.9
584.5,257
644.1632653,260.3265306
1346.888889,260.5
1000.894737,262.5789474
640.625,266.25
785.6,275.5
821.6666667,277.8888889
891.5,277.7142857
1432.653846,277.1923077
799,279.5
719.125,283.3333333
863.9166667,282.25
744.1521739,288.4347826
969.3846154,289.3846154
592.4210526,292.1052632
1075.142857,292.1428571
846,294
1442.310345,294.0344828
1372.782609,297.6086957
1440.771429,300.2571429
945.9354839,299.4516129
652.6111111,301.7222222
750.125,301.875
745.6825397,310.6349206
1035.5,304.8
1164.571429,305.3809524
1441.076923,306.6153846
1015.583333,307.75
1201.509434,310.8301887
1204.296296,315.2592593
1438.491803,315.147541
772.6,316.04
922.7352941,317.1764706
1207.3,317.95
678.6,320.08
1212.156863,322.3529412
1092.387097,323.8387097
1101.538462,324.7307692
794.6086957,326.4347826
835.5,326.5
1217.935484,327.8387097
741.962963,328.537037
833.974359,333.6410256
1224.595745,332.212766
1503.268293,333.3658537
1131.580645,335.3225806
1438.388889,334.4444444
1440.4,338.6
739.5,339.5
1228.103448,339.2068966
1321.5,338.5
966.7179487,340.3589744
446.047619,343.6666667
1212.666667,346.3333333
440.2173913,347.0217391
459.3,347.35
452.1774194,349.8387097
792.2142857,352.2142857
1101.391304,355.5217391
1162.292308,354.0461538
566.2941176,358.2941176
873.5666667,359.6333333
1242.102564,362.7692308
435.5,368.5
784.4090909,370.8181818
559.3,371.1
1315.368421,373.2631579
1523.733333,375.1666667
706.9230769,375.8461538
1352.166667,377.0416667
1423.45,379.5
939.5,380.3076923
1419.545455,382.6363636
754.4411765,392.4411765
999.1071429,391.25
663.6666667,391.6666667
1071,393.2105263
1151.636364,392.5
1310.724138,394.1034483
337.25,405.625
828.18,404.18
1212.038462,404.6923077
326.2413793,410.3965517
814.7777778,413.1111111
1012.704545,413.9545455
321.6818182,415.0454545
543.8723404,416.2553191
1570.578947,414.8421053
1377.333333,415.875
317.9032258,418.9677419
1010.833333,421.1666667
582.6111111,423.2222222
745.8333333,423.4333333
411.5517241,427.3793103
913,427.5
743.4444444,428.1388889
804.6,429.3428571
412.2,433
1346.586207,435.9310345
1564.5,435.7142857
1519.5,437.2222222
1111.28125,441.625
1387.482759,446.2758621
1137.4,447.25
644.8965517,449.3448276
688.8823529,450.4117647
410.1714286,451.9428571
759.2631579,454.5789474
958.1666667,453.6666667
1479.818182,458.4090909
871.8571429,465.9428571
1100.645161,463.8064516
1058.448276,465.8275862
999.8571429,469.0714286
519.025641,471.7692308
791.3636364,472.0909091
1281,472
1429.588235,472.8235294
448.5128205,473.974359
1420,474
1051.157895,475.2631579
1412.305556,474.6388889
1443.5,475.5
1617.363636,476.3181818
1278.363636,477.7272727
352.9333333,478.6
444.0263158,480.0263158
1046.857143,480.2857143
1228.214286,482.3928571
1276.5,482.5
1685.903226,483
1043.090909,484.5757576
1214.777778,486.6666667
1680.62963,487.8518519
965.0833333,488.3333333
600.2258065,494.3870968
1351.653846,494.8461538
817.0625,494.90625
909.9565217,494.9130435
964.5111111,494.6
1440.277778,496.0833333
737.3333333,497.875
398.4705882,499.0588235
418.8852459,502.1639344
412.2,505.3
1181.222222,504.1481481
406,504.8205128
337.25,506.7222222
1767.5,508.9
346.1315789,513.2631579
1222.5,513
1556.295455,513.3863636
1466.85,515.35
359.1891892,518.8648649
1724.5,519
1769.140351,516.9824561
896,523.5
405.28,526.88
799.1714286,525.0571429
1065.375,525.1785714
1656.125,527.7916667
861.1388889,527.1666667
696.8333333,533.1333333
575.3611111,535.0277778
417.7555556,537.8666667
1129.041667,537.7083333
1702.923077,539.5641026
1600.21875,542.59375
698.5454545,544.7727273
1475.375,545.8125
1131.877193,546.2631579
700.6818182,550
363.4468085,552.1489362
686.1190476,552.6904762
1029.88,554.6
483.7058824,554
629.5789474,554.4210526
672.9142857,554.9714286
939.25,555.75
1781.54717,556.0377358
1352.780488,557.0243902
663.7586207,558.2758621
772.25,557.6
1419.416667,558.5
657.2307692,560.1538462
934.2105263,561.2280702
558.7575758,560.8787879
1467.571429,562.25
1417.810811,562.972973
1355.705882,563.7058824
1714.148148,563.7407407
890.3478261,565.4782609
1327.181818,572.5454545
1556.033333,570.9333333
1439.857143,573.0714286
1010.471698,573.7735849
856.825,576.325
1648.142857,575.4761905
757.7,576.5
1475.625,576.25
1557.105263,578.1052632
801.3142857,578.8857143
1478.636364,579.2727273
1672.029412,579.7647059
1769.860465,580.1627907
1531,581.6153846
797.5,583
854.1111111,582.1666667
515.1935484,585.3548387
849.1612903,584.6129032
1822,586.9565217
843.85,587.15
442.6666667,590.3589744
1419.5,590.3333333
618.1666667,590
623.78125,590.28125
1713.5,593.7777778
486.5769231,594.7307692
622.8787879,595.8484848
618.1162791,596.3488372
1276.333333,600.6666667
913.0583333,605.675
1137.157895,607.4868421
1211.545455,610.030303
1823.75,611.5
256.0434783,613.6521739
1141.742857,615.7857143
772.3809524,615.3571429
1132.22,615.58
259.6363636,616.8181818
1137.166667,619.4047619
1142.347826,622.6956522
704.6086957,624.4347826
1150.333333,624.9166667
1335.3,624.6
261.0444444,627.9111111
1148.162791,630.2790698
353,634.8
994.0344828,635.3103448
1868.545455,635.5
1877.5,636
1609.055556,642.7222222
1044.931034,644
1556.366667,649.1333333
329.1818182,651.0909091
334.4375,651.3125
331.5,652.25
339.2,652.65
343.8918919,655.6756757
835.7631579,655.4736842
709.952381,657.3809524
1473.767123,656.8219178
1828.222222,662.4444444
349.3636364,664.0909091
1670.666667,666.4
1753.16,671.32
