X	Y	Sample	Section	Cell Type
0	0	Mutant1	5	Foxp3
0	6000	Mutant1	5	Foxp3
6000	0	Mutant1	5	Foxp3
6000	6000	Mutant1	5	Foxp3
1266.666667	305.2666667	Mutant1	5	Foxp3
1173.103448	399.9310345	Mutant1	5	Foxp3
1299.045455	473.7272727	Mutant1	5	Foxp3
1241.813953	536.5813953	Mutant1	5	Foxp3
1211.5	556	Mutant1	5	Foxp3
1296.229167	570.9583333	Mutant1	5	Foxp3
1230.909091	574.7575758	Mutant1	5	Foxp3
1301	575.5	Mutant1	5	Foxp3
1331.975	575.675	Mutant1	5	Foxp3
1310.12	589.08	Mutant1	5	Foxp3
1297.478261	592.173913	Mutant1	5	Foxp3
1346.560976	594.7073171	Mutant1	5	Foxp3
1319.052632	596.2105263	Mutant1	5	Foxp3
1397.241379	597.2413793	Mutant1	5	Foxp3
1320.333333	603.6666667	Mutant1	5	Foxp3
1314.609756	604.4878049	Mutant1	5	Foxp3
1169.5	607	Mutant1	5	Foxp3
1408.642857	606.7857143	Mutant1	5	Foxp3
1269.172414	616.1034483	Mutant1	5	Foxp3
1266.5	631.5	Mutant1	5	Foxp3
1245.826923	633.4038462	Mutant1	5	Foxp3
1457.666667	636	Mutant1	5	Foxp3
1426.09375	637.96875	Mutant1	5	Foxp3
1420.419355	639.9032258	Mutant1	5	Foxp3
1466.9	643.7	Mutant1	5	Foxp3
1507.347826	645.0869565	Mutant1	5	Foxp3
1202.424242	645.9393939	Mutant1	5	Foxp3
1165.4375	646.625	Mutant1	5	Foxp3
1443.709677	648.7096774	Mutant1	5	Foxp3
1232	652.3076923	Mutant1	5	Foxp3
1248.666667	653.8666667	Mutant1	5	Foxp3
1380.074074	653.7407407	Mutant1	5	Foxp3
1391.575758	655.030303	Mutant1	5	Foxp3
1445.380952	653.952381	Mutant1	5	Foxp3
1198.933333	660.6	Mutant1	5	Foxp3
1268.911765	659	Mutant1	5	Foxp3
1384.894737	659	Mutant1	5	Foxp3
1239.633333	661.3666667	Mutant1	5	Foxp3
1382.307692	662.0769231	Mutant1	5	Foxp3
1290.074074	662.5925926	Mutant1	5	Foxp3
1387.571429	662.7857143	Mutant1	5	Foxp3
1194.35	663.875	Mutant1	5	Foxp3
1228.21875	672.78125	Mutant1	5	Foxp3
1258.5	671.8863636	Mutant1	5	Foxp3
1269.431818	673.0909091	Mutant1	5	Foxp3
1333.548387	672.5806452	Mutant1	5	Foxp3
1217.793103	674.5172414	Mutant1	5	Foxp3
1361.285714	674.2142857	Mutant1	5	Foxp3
1411.5	679.5	Mutant1	5	Foxp3
1269.971429	680.1142857	Mutant1	5	Foxp3
1300.541667	694.6875	Mutant1	5	Foxp3
1293.529412	699.3529412	Mutant1	5	Foxp3
1316.1	702.45	Mutant1	5	Foxp3
1197.090909	703.0909091	Mutant1	5	Foxp3
1311	703.3157895	Mutant1	5	Foxp3
1242.863636	707.1363636	Mutant1	5	Foxp3
1394.642857	709.9285714	Mutant1	5	Foxp3
1239.435897	711.7435897	Mutant1	5	Foxp3
1430.053191	711.8191489	Mutant1	5	Foxp3
1347.375	713.75	Mutant1	5	Foxp3
1437.315789	714.0526316	Mutant1	5	Foxp3
1434.714286	717.1428571	Mutant1	5	Foxp3
1458.361702	719.0212766	Mutant1	5	Foxp3
1163.5	721	Mutant1	5	Foxp3
1227.166667	724.0416667	Mutant1	5	Foxp3
1465.666667	724.3333333	Mutant1	5	Foxp3
1373.862069	726.3448276	Mutant1	5	Foxp3
1248.909091	726.6363636	Mutant1	5	Foxp3
1420.5	728.3684211	Mutant1	5	Foxp3
1222.675676	728.5675676	Mutant1	5	Foxp3
1349.666667	729.75	Mutant1	5	Foxp3
1271.7	736.1	Mutant1	5	Foxp3
1501.823529	741.0196078	Mutant1	5	Foxp3
1453.37931	743.862069	Mutant1	5	Foxp3
1198.212121	744.5454545	Mutant1	5	Foxp3
1373.526316	746.3684211	Mutant1	5	Foxp3
1417.275862	747.7241379	Mutant1	5	Foxp3
1454.125	749.875	Mutant1	5	Foxp3
1276.333333	751.5666667	Mutant1	5	Foxp3
1425.666667	753	Mutant1	5	Foxp3
1420.625	756.375	Mutant1	5	Foxp3
1426.921053	757.5789474	Mutant1	5	Foxp3
1365.619048	763	Mutant1	5	Foxp3
1271.714286	766.3571429	Mutant1	5	Foxp3
1471.714286	770.3571429	Mutant1	5	Foxp3
1187.5	775.2857143	Mutant1	5	Foxp3
1247.055556	779.3611111	Mutant1	5	Foxp3
1409.5	780	Mutant1	5	Foxp3
1475.607143	780.1785714	Mutant1	5	Foxp3
1308.5	780.4166667	Mutant1	5	Foxp3
1450.5	782.5294118	Mutant1	5	Foxp3
1291.5	786.7142857	Mutant1	5	Foxp3
1466.444444	795.1388889	Mutant1	5	Foxp3
1358.292683	799.7560976	Mutant1	5	Foxp3
1433.5	805	Mutant1	5	Foxp3
1331.125	806	Mutant1	5	Foxp3
1327.36	806.68	Mutant1	5	Foxp3
1375.214286	820.7142857	Mutant1	5	Foxp3
1370.245614	822.2280702	Mutant1	5	Foxp3
1411.8	822.76	Mutant1	5	Foxp3
1421.371429	824	Mutant1	5	Foxp3
1381.75	826.5	Mutant1	5	Foxp3
1250.375	827	Mutant1	5	Foxp3
1256.103448	827.8275862	Mutant1	5	Foxp3
1423.055556	829.1944444	Mutant1	5	Foxp3
1412.264706	830.0882353	Mutant1	5	Foxp3
1363.903226	845	Mutant1	5	Foxp3
1220.678571	876.0357143	Mutant1	5	Foxp3
1215.730769	885.8846154	Mutant1	5	Foxp3
1163.5	890.7142857	Mutant1	5	Foxp3
1249.361111	894.25	Mutant1	5	Foxp3
1097.066667	918.0666667	Mutant1	5	Foxp3
1168.666667	943.0833333	Mutant1	5	Foxp3
1205.625	957.75	Mutant1	5	Foxp3
1421.366667	958.5	Mutant1	5	Foxp3
1030.875	1052	Mutant1	5	Foxp3
1173.5	1055	Mutant1	5	Foxp3
1238.222222	1081.5	Mutant1	5	Foxp3
1402.125	1082.25	Mutant1	5	Foxp3
1401.666667	1086.125	Mutant1	5	Foxp3
1467.882353	1090.411765	Mutant1	5	Foxp3
1425.5	1093.833333	Mutant1	5	Foxp3
1442.75	1097.95	Mutant1	5	Foxp3
1448.615385	1100.615385	Mutant1	5	Foxp3
1484.5	1102	Mutant1	5	Foxp3
1490.818182	1102.272727	Mutant1	5	Foxp3
1502.064516	1105.774194	Mutant1	5	Foxp3
1218.666667	1108	Mutant1	5	Foxp3
1396.114286	1108.571429	Mutant1	5	Foxp3
1503.457143	1117.714286	Mutant1	5	Foxp3
1485.978261	1119.5	Mutant1	5	Foxp3
1438.708333	1122.791667	Mutant1	5	Foxp3
1423.266667	1130.166667	Mutant1	5	Foxp3
1359.833333	1136.916667	Mutant1	5	Foxp3
1393.04	1145.52	Mutant1	5	Foxp3
1511.08	1148.6	Mutant1	5	Foxp3
1493.1875	1161.3125	Mutant1	5	Foxp3
1413.692308	1163.5	Mutant1	5	Foxp3
1354.821429	1167.785714	Mutant1	5	Foxp3
1402.923077	1172.564103	Mutant1	5	Foxp3
1469.46875	1189.90625	Mutant1	5	Foxp3
1416.129032	1191.83871	Mutant1	5	Foxp3
1375.105263	1193	Mutant1	5	Foxp3
1525.978261	1193.608696	Mutant1	5	Foxp3
1436.05	1197.1	Mutant1	5	Foxp3
1275.5	1200.5	Mutant1	5	Foxp3
1061.538462	1206.846154	Mutant1	5	Foxp3
1527.818182	1209.181818	Mutant1	5	Foxp3
1365.142857	1211.928571	Mutant1	5	Foxp3
1354.416667	1214.25	Mutant1	5	Foxp3
1485.8	1215	Mutant1	5	Foxp3
1503.111111	1217.388889	Mutant1	5	Foxp3
1379.5	1222	Mutant1	5	Foxp3
1397.5	1227	Mutant1	5	Foxp3
1256.5	1231	Mutant1	5	Foxp3
1407.904762	1231.095238	Mutant1	5	Foxp3
1390.516129	1232	Mutant1	5	Foxp3
1330.9	1241.3	Mutant1	5	Foxp3
1488.5	1269	Mutant1	5	Foxp3
1405.35	1271.975	Mutant1	5	Foxp3
1357.56	1277.92	Mutant1	5	Foxp3
1406.888889	1279.916667	Mutant1	5	Foxp3
1458.4	1281.4	Mutant1	5	Foxp3
1435.513514	1288.135135	Mutant1	5	Foxp3
1077.5	1298.5	Mutant1	5	Foxp3
1163.5	1308	Mutant1	5	Foxp3
1467.636364	1307.666667	Mutant1	5	Foxp3
1411.777778	1310.111111	Mutant1	5	Foxp3
1394	1315.027027	Mutant1	5	Foxp3
1388.888889	1317.666667	Mutant1	5	Foxp3
1457.657143	1323	Mutant1	5	Foxp3
1373.454545	1323.863636	Mutant1	5	Foxp3
1389.121212	1327	Mutant1	5	Foxp3
1412	1331.5	Mutant1	5	Foxp3
1417.052632	1331.5	Mutant1	5	Foxp3
1388.384615	1346.846154	Mutant1	5	Foxp3
1393.588235	1352.323529	Mutant1	5	Foxp3
1436.733333	1370.2	Mutant1	5	Foxp3
1374.909091	1390.090909	Mutant1	5	Foxp3
1518.571429	1391.380952	Mutant1	5	Foxp3
1402.657895	1394.921053	Mutant1	5	Foxp3
1411.790698	1408.302326	Mutant1	5	Foxp3
1404.636364	1412	Mutant1	5	Foxp3
1426.971014	1411.550725	Mutant1	5	Foxp3
1370.8	1412.133333	Mutant1	5	Foxp3
1409.125	1414.125	Mutant1	5	Foxp3
1416.125	1413.625	Mutant1	5	Foxp3
1412.162791	1419.186047	Mutant1	5	Foxp3
1423.352941	1418.323529	Mutant1	5	Foxp3
1394.216216	1420.459459	Mutant1	5	Foxp3
1433.4	1423.04	Mutant1	5	Foxp3
1364.947368	1425.473684	Mutant1	5	Foxp3
1408.114286	1426.657143	Mutant1	5	Foxp3
1651.764706	1428.058824	Mutant1	5	Foxp3
1375.321429	1432	Mutant1	5	Foxp3
1458.4	1441.4	Mutant1	5	Foxp3
1656.4	1446.066667	Mutant1	5	Foxp3
1405.53125	1450.34375	Mutant1	5	Foxp3
1518.5	1450.5	Mutant1	5	Foxp3
1494.15	1451.45	Mutant1	5	Foxp3
1423	1466	Mutant1	5	Foxp3
1469.733333	1466.333333	Mutant1	5	Foxp3
1407.352941	1466.852941	Mutant1	5	Foxp3
1477.466667	1466.633333	Mutant1	5	Foxp3
