X	Y	Sample	Section	Cell Type
0	0	Mutant1	4	CD25
0	6000	Mutant1	4	CD25
6000	0	Mutant1	4	CD25
6000	6000	Mutant1	4	CD25
1274.722222	79.16666667	Mutant1	4	CD25
1198.444444	81.48888889	Mutant1	4	CD25
1225.886957	81.89565217	Mutant1	4	CD25
1272.857143	81.64285714	Mutant1	4	CD25
1232.351852	84.42592593	Mutant1	4	CD25
1252.95	83.46666667	Mutant1	4	CD25
1290.25	85.03125	Mutant1	4	CD25
1253.192308	87.73076923	Mutant1	4	CD25
1267.044776	88.08955224	Mutant1	4	CD25
1176.724138	86.20689655	Mutant1	4	CD25
1280.125	87.0625	Mutant1	4	CD25
1275.384615	88.23076923	Mutant1	4	CD25
1181.090909	88.72727273	Mutant1	4	CD25
1258	88.61538462	Mutant1	4	CD25
1190.129032	88.70967742	Mutant1	4	CD25
1217.792208	91.19480519	Mutant1	4	CD25
1205.25	91.375	Mutant1	4	CD25
1181.190476	93.14285714	Mutant1	4	CD25
1225.866667	92.06666667	Mutant1	4	CD25
1165.666667	94.5	Mutant1	4	CD25
1217.233333	96.46666667	Mutant1	4	CD25
1202.355556	95.31111111	Mutant1	4	CD25
1244.95122	94.70731707	Mutant1	4	CD25
1250.8	94.31428571	Mutant1	4	CD25
1257.891089	96.05940594	Mutant1	4	CD25
1209.303797	97.37974684	Mutant1	4	CD25
1199.111111	98.51851852	Mutant1	4	CD25
1236.415584	99.01298701	Mutant1	4	CD25
1252.538462	100.3846154	Mutant1	4	CD25
1243.836735	102.5306122	Mutant1	4	CD25
1193.806122	102.4387755	Mutant1	4	CD25
1248.535714	102.4642857	Mutant1	4	CD25
1155.363636	104.5	Mutant1	4	CD25
1221.666667	103.6666667	Mutant1	4	CD25
1232.490196	104.4117647	Mutant1	4	CD25
1284.390244	104.398374	Mutant1	4	CD25
1233.205882	108.9117647	Mutant1	4	CD25
1315.649123	108.7192982	Mutant1	4	CD25
1367	108.2222222	Mutant1	4	CD25
1207.015748	108.9606299	Mutant1	4	CD25
1217.208333	110.9027778	Mutant1	4	CD25
1322	109.2	Mutant1	4	CD25
1230.210526	112.1052632	Mutant1	4	CD25
1333.3	112.1	Mutant1	4	CD25
1232.821429	114.1428571	Mutant1	4	CD25
1360.875	113.5	Mutant1	4	CD25
1238.566667	114.4	Mutant1	4	CD25
1282.15	114.675	Mutant1	4	CD25
1327.329897	115.0206186	Mutant1	4	CD25
1238.214286	117.8571429	Mutant1	4	CD25
1378.142857	118.0714286	Mutant1	4	CD25
1166.219512	118.8292683	Mutant1	4	CD25
1312.578947	118.2982456	Mutant1	4	CD25
1170	120	Mutant1	4	CD25
1299.666667	119.7222222	Mutant1	4	CD25
1158.76087	119.5434783	Mutant1	4	CD25
1216.709091	122.1272727	Mutant1	4	CD25
1264.4875	123.0375	Mutant1	4	CD25
1306.333333	123.2222222	Mutant1	4	CD25
1313.723077	124.8	Mutant1	4	CD25
1161.155556	125.5777778	Mutant1	4	CD25
1167.263158	124.3684211	Mutant1	4	CD25
1154.325581	125.372093	Mutant1	4	CD25
1174.527397	126.9041096	Mutant1	4	CD25
1221.392857	126.8928571	Mutant1	4	CD25
1157.4	129.7	Mutant1	4	CD25
1158.269231	134.2884615	Mutant1	4	CD25
1217.85	133.3	Mutant1	4	CD25
1294.129032	134.1290323	Mutant1	4	CD25
1371.022222	136.1333333	Mutant1	4	CD25
1350.72549	138.0196078	Mutant1	4	CD25
1293.763158	139.3684211	Mutant1	4	CD25
1136.714286	141.2857143	Mutant1	4	CD25
1144.47619	141.1904762	Mutant1	4	CD25
1262.148148	143.8703704	Mutant1	4	CD25
1148.27027	143.7567568	Mutant1	4	CD25
1175.344086	144.516129	Mutant1	4	CD25
1141.244444	147.0666667	Mutant1	4	CD25
1294.416667	148.3703704	Mutant1	4	CD25
1356.625	150.09375	Mutant1	4	CD25
1163.794118	150.7058824	Mutant1	4	CD25
1289.517241	155.1724138	Mutant1	4	CD25
1331.25	168.6111111	Mutant1	4	CD25
1168.294118	171.7647059	Mutant1	4	CD25
1265.75	171.4090909	Mutant1	4	CD25
1161.347826	173.9130435	Mutant1	4	CD25
1357.352113	173.6056338	Mutant1	4	CD25
1176.779661	174.9661017	Mutant1	4	CD25
1350.666667	174.8333333	Mutant1	4	CD25
1339.555556	178.1111111	Mutant1	4	CD25
1355.363636	181.0909091	Mutant1	4	CD25
1171.277778	182.0555556	Mutant1	4	CD25
1341.351351	184.5315315	Mutant1	4	CD25
1319.427083	186.8958333	Mutant1	4	CD25
1370.978261	186.7391304	Mutant1	4	CD25
1166.688312	186.3116883	Mutant1	4	CD25
1240.882353	188.4117647	Mutant1	4	CD25
1284.913793	190.1206897	Mutant1	4	CD25
1121.7	191.275	Mutant1	4	CD25
1368.816327	191.3673469	Mutant1	4	CD25
1205.706667	193.0133333	Mutant1	4	CD25
1123.517241	196.1034483	Mutant1	4	CD25
1292.2	195.9	Mutant1	4	CD25
1166	198.5714286	Mutant1	4	CD25
1396.243902	199.1707317	Mutant1	4	CD25
1321.097561	201.195122	Mutant1	4	CD25
1139.4	201.0285714	Mutant1	4	CD25
1226.428571	203.0952381	Mutant1	4	CD25
1394.3	203.9833333	Mutant1	4	CD25
1138.75	205.1111111	Mutant1	4	CD25
1300.2	206	Mutant1	4	CD25
