X	Y	Sample	Section	Cell Type
0	0	Mutant1	5	K5
0	6000	Mutant1	5	K5
6000	0	Mutant1	5	K5
6000	6000	Mutant1	5	K5
1211.53125	247.90625	Mutant1	5	K5
1268.333333	259.3333333	Mutant1	5	K5
1254.181818	281.7272727	Mutant1	5	K5
1309.285714	281.7142857	Mutant1	5	K5
1322.894737	284.2105263	Mutant1	5	K5
1200.117647	315.5882353	Mutant1	5	K5
1121.451613	328.3225806	Mutant1	5	K5
1335.8	334.8	Mutant1	5	K5
1239	343.6666667	Mutant1	5	K5
1257.272727	346.5909091	Mutant1	5	K5
1243.586207	359.5517241	Mutant1	5	K5
1228.482759	420.7241379	Mutant1	5	K5
1211.529412	432.5882353	Mutant1	5	K5
1229.233333	436.0333333	Mutant1	5	K5
1227.130435	443.7391304	Mutant1	5	K5
1197.333333	442.1666667	Mutant1	5	K5
1204.055556	441.2222222	Mutant1	5	K5
1204.5	445.7142857	Mutant1	5	K5
1414.066667	447.3333333	Mutant1	5	K5
1221.533333	449.7333333	Mutant1	5	K5
1232.647059	447.7647059	Mutant1	5	K5
1203.230769	451.4615385	Mutant1	5	K5
1337.333333	488.25	Mutant1	5	K5
1321.055556	497.6666667	Mutant1	5	K5
1077.5	499.7142857	Mutant1	5	K5
1115.40625	505.34375	Mutant1	5	K5
1121	505	Mutant1	5	K5
1406.956522	507.2608696	Mutant1	5	K5
1120.866667	508.4666667	Mutant1	5	K5
1116.833333	509.1666667	Mutant1	5	K5
1111.5	510	Mutant1	5	K5
1406.1	512.9	Mutant1	5	K5
1333.333333	525.4	Mutant1	5	K5
1276	532	Mutant1	5	K5
1297	532.875	Mutant1	5	K5
1220.625	533.375	Mutant1	5	K5
1066.333333	534.4285714	Mutant1	5	K5
1229.272727	535	Mutant1	5	K5
1305.333333	535.9166667	Mutant1	5	K5
1062.461538	539.3076923	Mutant1	5	K5
1341.090909	536.6363636	Mutant1	5	K5
1284.318182	539.7045455	Mutant1	5	K5
1266.979167	541.3958333	Mutant1	5	K5
1230.818182	540.969697	Mutant1	5	K5
1305.625	544.5	Mutant1	5	K5
1261.904762	547.2142857	Mutant1	5	K5
1295.734694	547.3673469	Mutant1	5	K5
1378.814815	552.5185185	Mutant1	5	K5
1242.74359	552.6923077	Mutant1	5	K5
1249.9	552.8666667	Mutant1	5	K5
1373	552.5882353	Mutant1	5	K5
1255.636364	557.3376623	Mutant1	5	K5
1297.391304	554.3913043	Mutant1	5	K5
1303.076923	553.6923077	Mutant1	5	K5
1307.153846	554.1923077	Mutant1	5	K5
1314.032258	555.5483871	Mutant1	5	K5
1381	557.8947368	Mutant1	5	K5
1261.911111	560.1555556	Mutant1	5	K5
1270.818182	561.3636364	Mutant1	5	K5
1275.954545	561.6818182	Mutant1	5	K5
1315.242424	561.8787879	Mutant1	5	K5
1340.6	563.2571429	Mutant1	5	K5
1507.363636	560.9090909	Mutant1	5	K5
1292.891892	563.4054054	Mutant1	5	K5
1282.383562	563.7123288	Mutant1	5	K5
1406.214286	565.3571429	Mutant1	5	K5
1251.111111	566.7777778	Mutant1	5	K5
1398.5	566.25	Mutant1	5	K5
1320.051282	567.4615385	Mutant1	5	K5
1333.901235	568.3209877	Mutant1	5	K5
1271.666667	567.2857143	Mutant1	5	K5
1456.133333	567.5333333	Mutant1	5	K5
1261.465116	570.5348837	Mutant1	5	K5
1294.871795	570.6153846	Mutant1	5	K5
1314.21875	571.0625	Mutant1	5	K5
1435.5	571.5	Mutant1	5	K5
1461.694444	571.1666667	Mutant1	5	K5
1424.384615	571.6153846	Mutant1	5	K5
1268.325	572.625	Mutant1	5	K5
1277.25641	572.8974359	Mutant1	5	K5
1483.086957	574.0869565	Mutant1	5	K5
1050	575.2857143	Mutant1	5	K5
1264.125	576.6875	Mutant1	5	K5
1261.258065	580.4516129	Mutant1	5	K5
1294.421053	582.4210526	Mutant1	5	K5
1267.117647	582.8235294	Mutant1	5	K5
1459.774194	583.1290323	Mutant1	5	K5
1119.5	583.7727273	Mutant1	5	K5
1271.090909	584.2727273	Mutant1	5	K5
1283.25	585.55	Mutant1	5	K5
1261.25	588.125	Mutant1	5	K5
1046.842105	593.0526316	Mutant1	5	K5
1435.411765	598.1176471	Mutant1	5	K5
1491.5	600.8333333	Mutant1	5	K5
1311.085714	602.4285714	Mutant1	5	K5
1048.235294	603.0588235	Mutant1	5	K5
1274.8125	602.5	Mutant1	5	K5
1057.083333	604.1666667	Mutant1	5	K5
1431.541667	603.2291667	Mutant1	5	K5
