X	Y	Sample	Section	Cell Type
0	0	Mutant1	2	CD25
0	6000	Mutant2	2	CD25
6000	0	Mutant3	2	CD25
6000	6000	Mutant4	2	CD25
1277.411765	73.82352941	Mutant5	2	CD25
1281.695652	73.69565217	Mutant6	2	CD25
1411.058824	74.23529412	Mutant7	2	CD25
1288.918367	74.63265306	Mutant8	2	CD25
1270.813953	79.93023256	Mutant9	2	CD25
1411.125	79.125	Mutant10	2	CD25
1281.733333	80.66666667	Mutant11	2	CD25
1290.702703	80.59459459	Mutant12	2	CD25
1240.909091	83.43801653	Mutant13	2	CD25
1253.120743	84.04334365	Mutant14	2	CD25
1234.355556	83.82222222	Mutant15	2	CD25
1266.080645	84.59677419	Mutant16	2	CD25
1289.25	84.90625	Mutant17	2	CD25
1295.5	87	Mutant18	2	CD25
1215.877551	90.7755102	Mutant19	2	CD25
1221	91.73584906	Mutant20	2	CD25
1229.210884	90.21088435	Mutant21	2	CD25
1273.675159	90.36305732	Mutant22	2	CD25
1409.8	91.13333333	Mutant23	2	CD25
1289.0625	92.16964286	Mutant24	2	CD25
1297.8	93.65714286	Mutant25	2	CD25
1284.296703	97.23076923	Mutant26	2	CD25
1268.088889	96.53333333	Mutant27	2	CD25
1203.9375	96.375	Mutant28	2	CD25
1224.384615	97.15384615	Mutant29	2	CD25
1211.057471	97.71264368	Mutant30	2	CD25
1306.990196	97.93137255	Mutant31	2	CD25
1197.172414	100.4137931	Mutant32	2	CD25
1314	99.72727273	Mutant33	2	CD25
1182.321429	100.8214286	Mutant34	2	CD25
1189.361111	101.1111111	Mutant35	2	CD25
1298.9	100.8	Mutant36	2	CD25
1277.963636	102.7545455	Mutant37	2	CD25
1225.89916	102.7226891	Mutant38	2	CD25
1289.444444	103.8333333	Mutant39	2	CD25
1328.692308	104.3333333	Mutant40	2	CD25
1319.444444	103.3703704	Mutant41	2	CD25
1253.242038	105.1082803	Mutant42	2	CD25
1180.092105	106.9868421	Mutant43	2	CD25
1220.350746	110.2089552	Mutant44	2	CD25
1235.394737	106.4736842	Mutant45	2	CD25
1264.967213	106.7103825	Mutant46	2	CD25
1325.142857	108.5454545	Mutant47	2	CD25
1173.967033	111.1428571	Mutant48	2	CD25
1299.135135	110.1891892	Mutant49	2	CD25
1291.438356	109.7534247	Mutant50	2	CD25
1305.690909	112.3545455	Mutant51	2	CD25
1332.347826	112.3478261	Mutant52	2	CD25
1285.743902	112.8780488	Mutant53	2	CD25
1162.807229	116.8313253	Mutant54	2	CD25
1194.538462	111.7307692	Mutant55	2	CD25
1341.019608	119.7254902	Mutant56	2	CD25
1206.413174	119.3952096	Mutant57	2	CD25
1258.74359	118.2820513	Mutant58	2	CD25
1296.571429	117.8571429	Mutant59	2	CD25
1292.714286	118.047619	Mutant60	2	CD25
1193.577778	122.4	Mutant61	2	CD25
1270.486486	119.5855856	Mutant62	2	CD25
1177.453608	121.5463918	Mutant63	2	CD25
1327.320513	123.0897436	Mutant64	2	CD25
1308.91358	121.9753086	Mutant65	2	CD25
1331.066667	123.2	Mutant66	2	CD25
1301.717172	125.0505051	Mutant67	2	CD25
1290.618182	124.6636364	Mutant68	2	CD25
1183.494845	126.0721649	Mutant69	2	CD25
1151.030769	127.5692308	Mutant70	2	CD25
1346.414286	129.0142857	Mutant71	2	CD25
1186.092593	132.5185185	Mutant72	2	CD25
1198.327103	131.1308411	Mutant73	2	CD25
1207.227273	131.7272727	Mutant74	2	CD25
1289.090909	131.8181818	Mutant75	2	CD25
1304.915789	135.6315789	Mutant76	2	CD25
1341.034483	134.9827586	Mutant77	2	CD25
1345.628571	137.8857143	Mutant78	2	CD25
1331.5	139	Mutant79	2	CD25
1232.586957	140.4130435	Mutant80	2	CD25
1359.569343	140.3722628	Mutant81	2	CD25
1227.637097	136.3548387	Mutant82	2	CD25
1139.789474	142.2105263	Mutant83	2	CD25
1213.5	143.5	Mutant84	2	CD25
1167.708333	149	Mutant85	2	CD25
1197.857143	151.9387755	Mutant86	2	CD25
1203.578947	151.1754386	Mutant87	2	CD25
1328.890411	149.9863014	Mutant88	2	CD25
1140.666667	152.5555556	Mutant89	2	CD25
1154.840336	151.6722689	Mutant90	2	CD25
1211.02	151.88	Mutant91	2	CD25
1218.70339	154.4830508	Mutant92	2	CD25
1375.634146	153.8292683	Mutant93	2	CD25
1133.090909	153.5681818	Mutant94	2	CD25
1166.333333	154.8888889	Mutant95	2	CD25
1233.181818	156.2020202	Mutant96	2	CD25
1519.863636	164	Mutant97	2	CD25
1204.52	165.72	Mutant98	2	CD25
1270.25	166.1	Mutant99	2	CD25
1279.957447	165.8510638	Mutant100	2	CD25
1333.37037	164.4074074	Mutant101	2	CD25
1291.460317	167.4126984	Mutant102	2	CD25
1131.5	169.125	Mutant103	2	CD25
1394.236842	166.3881579	Mutant104	2	CD25
1300.44	170.88	Mutant105	2	CD25
1406.679245	171.0377358	Mutant106	2	CD25
1403.066667	174.7666667	Mutant107	2	CD25
1130.269231	173.8653846	Mutant108	2	CD25
1306.052632	176.1578947	Mutant109	2	CD25
1127.509804	177.7058824	Mutant110	2	CD25
1382.404762	176.5714286	Mutant111	2	CD25
1213.291667	177.9583333	Mutant112	2	CD25
1263.2	178.925	Mutant113	2	CD25
1314.608696	179.6956522	Mutant114	2	CD25
1425.373333	180.28	Mutant115	2	CD25
1415.5	180.7272727	Mutant116	2	CD25
1412.076923	184.1923077	Mutant117	2	CD25
1521.461538	183.3076923	Mutant118	2	CD25
1108.135593	186.3389831	Mutant119	2	CD25
1263.329412	185.7176471	Mutant120	2	CD25
1117.666667	188.25	Mutant121	2	CD25
1255.915888	190.0186916	Mutant122	2	CD25
1414.111111	191.1481481	Mutant123	2	CD25
1289.166667	191.9166667	Mutant124	2	CD25
1125.8	199	Mutant125	2	CD25
1116.528846	201.6346154	Mutant126	2	CD25
1161.071429	201.9285714	Mutant127	2	CD25
1104	204.4634146	Mutant128	2	CD25
1146.909091	206.5757576	Mutant129	2	CD25
1257.25	207.475	Mutant130	2	CD25
1441.680556	208.1111111	Mutant131	2	CD25
1273.36	210.72	Mutant132	2	CD25
1217.25	210	Mutant133	2	CD25
1108.945205	210.109589	Mutant134	2	CD25
1252.208333	210.9583333	Mutant135	2	CD25
1415.769231	211.3846154	Mutant136	2	CD25
1426.818182	210.8181818	Mutant137	2	CD25
1263.222222	211.6666667	Mutant138	2	CD25
1198.7	214.6	Mutant139	2	CD25
1268.508475	215.6779661	Mutant140	2	CD25
1214.723404	216.5106383	Mutant141	2	CD25
1102.058824	222.2352941	Mutant142	2	CD25
1469.703704	224.9259259	Mutant143	2	CD25
1260.590909	226.3863636	Mutant144	2	CD25
1341.0625	225.4166667	Mutant145	2	CD25
1107.758242	226.9340659	Mutant146	2	CD25
1441.990196	227.4117647	Mutant147	2	CD25
1260.675676	234	Mutant148	2	CD25
1351.5	234	Mutant149	2	CD25
1429.791304	235.7913043	Mutant150	2	CD25
1212	236	Mutant151	2	CD25
1471.746667	235.3733333	Mutant152	2	CD25
1236.16129	237	Mutant153	2	CD25
1267.370968	235.1129032	Mutant154	2	CD25
1281.318681	237.6263736	Mutant155	2	CD25
1411.52	239.4133333	Mutant156	2	CD25
1190.375	241.15	Mutant157	2	CD25
1273.666667	240.5098039	Mutant158	2	CD25
1125.184211	243.1315789	Mutant159	2	CD25
1487.465116	243.5116279	Mutant160	2	CD25
1121.214286	246.6428571	Mutant161	2	CD25
1130.612245	247.0612245	Mutant162	2	CD25
1466.457143	247.7428571	Mutant163	2	CD25
1200.666667	248.3611111	Mutant164	2	CD25
1112.454545	250	Mutant165	2	CD25
1166.227848	248.7468354	Mutant166	2	CD25
1263.903226	251.9354839	Mutant167	2	CD25
1398.619048	251.5238095	Mutant168	2	CD25
1219.727273	253.5	Mutant169	2	CD25
1300.578947	253.2631579	Mutant170	2	CD25
1393.375	256.25	Mutant171	2	CD25
1301.163265	259.9795918	Mutant172	2	CD25
1402.826087	257.6521739	Mutant173	2	CD25
1168.365854	258.5365854	Mutant174	2	CD25
1452.3	261.2583333	Mutant175	2	CD25
1489.75	260.4895833	Mutant176	2	CD25
1361.0375	261.575	Mutant177	2	CD25
1501.660714	260.3571429	Mutant178	2	CD25
1477.862069	261.5862069	Mutant179	2	CD25
1215.125	263.125	Mutant180	2	CD25
1355.343284	264.238806	Mutant181	2	CD25
1482.916667	261.75	Mutant182	2	CD25
1477.454545	267.2878788	Mutant183	2	CD25
1369.6875	268.453125	Mutant184	2	CD25
1107.702703	268.0405405	Mutant185	2	CD25
1259.4375	268.5	Mutant186	2	CD25
1362.166667	270.0833333	Mutant187	2	CD25
1306.485714	272.8285714	Mutant188	2	CD25
1506.73913	271.826087	Mutant189	2	CD25
1264.098592	272.7605634	Mutant190	2	CD25
1113.351351	275.3513514	Mutant191	2	CD25
1322.392857	274.8214286	Mutant192	2	CD25
1282.75	278.5	Mutant193	2	CD25
1313.888889	278.0740741	Mutant194	2	CD25
1425.965909	280.2045455	Mutant195	2	CD25
1266.468085	278.7446809	Mutant196	2	CD25
1296.727273	279.7272727	Mutant197	2	CD25
1273.712121	280.5757576	Mutant198	2	CD25
1421.162162	281.7297297	Mutant199	2	CD25
1174.5	281.25	Mutant200	2	CD25
1118.552083	282.1145833	Mutant201	2	CD25
1338.233333	284.4	Mutant202	2	CD25
1118.515152	288.9090909	Mutant203	2	CD25
1355.5	285.5	Mutant204	2	CD25
1103.877551	287.5918367	Mutant205	2	CD25
1109.707317	288.097561	Mutant206	2	CD25
1123.861111	288.3888889	Mutant207	2	CD25
1315.285714	289.0793651	Mutant208	2	CD25
1186.06	288.79	Mutant209	2	CD25
1327.096774	289.1075269	Mutant210	2	CD25
1165.146789	293.0825688	Mutant211	2	CD25
1408.72	292.95	Mutant212	2	CD25
1432.288136	290.8305085	Mutant213	2	CD25
1318.53271	294.9345794	Mutant214	2	CD25
1511.888889	293.7777778	Mutant215	2	CD25
1426.694737	296.2	Mutant216	2	CD25
1487.88	297.07	Mutant217	2	CD25
1308.925926	298.2222222	Mutant218	2	CD25
1326.575	298.025	Mutant219	2	CD25
1395.181818	300.1818182	Mutant220	2	CD25
1094.45	301.85	Mutant221	2	CD25
1426.234043	301.6382979	Mutant222	2	CD25
1517.101449	300.4782609	Mutant223	2	CD25
1099.276596	302.8297872	Mutant224	2	CD25
1322.446429	304.875	Mutant225	2	CD25
1461.877193	303.2631579	Mutant226	2	CD25
1258.296296	304.7037037	Mutant227	2	CD25
1314	304.625	Mutant228	2	CD25
1481.913793	305.1034483	Mutant229	2	CD25
1521.09009	307.3873874	Mutant230	2	CD25
1207.641026	306.9487179	Mutant231	2	CD25
1510.421687	306.253012	Mutant232	2	CD25
1154.551402	308.0747664	Mutant233	2	CD25
1311.972603	309.3561644	Mutant234	2	CD25
1319.44	311.28	Mutant235	2	CD25
1096.20339	312.7288136	Mutant236	2	CD25
1324.781818	314.2181818	Mutant237	2	CD25
1124.907407	315.4166667	Mutant238	2	CD25
1317.575758	316.6969697	Mutant239	2	CD25
1093.826087	319.6956522	Mutant240	2	CD25
1104.933333	318.2	Mutant241	2	CD25
1114.350877	319.5789474	Mutant242	2	CD25
1477.354839	318.7096774	Mutant243	2	CD25
1099	321.8	Mutant244	2	CD25
1168.681818	324.0454545	Mutant245	2	CD25
1512.977528	325.2808989	Mutant246	2	CD25
1115.964286	327.7857143	Mutant247	2	CD25
1468.371257	328.3652695	Mutant248	2	CD25
1219	330.5	Mutant249	2	CD25
1506.655172	330.3908046	Mutant250	2	CD25
1494.416667	331.4833333	Mutant251	2	CD25
1099.296296	332.3950617	Mutant252	2	CD25
1487.294118	334.3529412	Mutant253	2	CD25
1514.875	333.875	Mutant254	2	CD25
1525.931818	334.7954545	Mutant255	2	CD25
1116.920863	339.2014388	Mutant256	2	CD25
1529.813333	339.48	Mutant257	2	CD25
1166.55102	340.9081633	Mutant258	2	CD25
1241.675	341.55	Mutant259	2	CD25
1356.139241	341.3291139	Mutant260	2	CD25
1362.966667	341.9	Mutant261	2	CD25
1438.113208	341.3207547	Mutant262	2	CD25
1412.020833	343.0208333	Mutant263	2	CD25
1417.326087	342.9347826	Mutant264	2	CD25
1487.383838	343.2424242	Mutant265	2	CD25
1395.924731	343.0430108	Mutant266	2	CD25
1537.651163	344.4418605	Mutant267	2	CD25
1254.586207	344.7931034	Mutant268	2	CD25
1089.204082	348.6802721	Mutant269	2	CD25
1177.428571	347.3809524	Mutant270	2	CD25
1204.590909	347.2727273	Mutant271	2	CD25
1132.851852	347.1111111	Mutant272	2	CD25
1193.163043	352.25	Mutant273	2	CD25
1505.661017	350.8983051	Mutant274	2	CD25
1469.761905	351.7142857	Mutant275	2	CD25
1099	351.7435897	Mutant276	2	CD25
1103.65	354.675	Mutant277	2	CD25
1135.067416	354.1573034	Mutant278	2	CD25
1157.388889	355.1388889	Mutant279	2	CD25
1531.252874	354.8045977	Mutant280	2	CD25
1537.545455	354.8181818	Mutant281	2	CD25
1162.350877	355.2807018	Mutant282	2	CD25
1440.166667	355.7916667	Mutant283	2	CD25
1233.611111	356.9444444	Mutant284	2	CD25
1544.448276	357.1724138	Mutant285	2	CD25
1173.875	357.925	Mutant286	2	CD25
1096.020202	359.3333333	Mutant287	2	CD25
1204.215686	361.4117647	Mutant288	2	CD25
1176.340909	362.8409091	Mutant289	2	CD25
1226.5	362.6666667	Mutant290	2	CD25
1545.013699	363.8082192	Mutant291	2	CD25
1554.188406	365	Mutant292	2	CD25
1086.646341	365	Mutant293	2	CD25
1112.617647	364.5294118	Mutant294	2	CD25
1236.490909	365.4121212	Mutant295	2	CD25
1206.722222	366.6111111	Mutant296	2	CD25
1178.37037	366.7407407	Mutant297	2	CD25
1517.169355	365.1209677	Mutant298	2	CD25
1182.25	367.6875	Mutant299	2	CD25
1216.875	367.359375	Mutant300	2	CD25
1311.894737	369	Mutant301	2	CD25
1543.642857	369.7857143	Mutant302	2	CD25
1558.350877	369.8596491	Mutant303	2	CD25
1187.59375	369.671875	Mutant304	2	CD25
1462.382979	370.9787234	Mutant305	2	CD25
1083.291667	372.2916667	Mutant306	2	CD25
1175.11828	374.1505376	Mutant307	2	CD25
1190.196429	375.1785714	Mutant308	2	CD25
1086.435897	377.9401709	Mutant309	2	CD25
1235.5	379	Mutant310	2	CD25
1557.4	379.15	Mutant311	2	CD25
1563.504505	377.4684685	Mutant312	2	CD25
1148.1	380.2	Mutant313	2	CD25
1404.529412	380.4901961	Mutant314	2	CD25
1178.747368	386.4842105	Mutant315	2	CD25
1534.076923	386.4615385	Mutant316	2	CD25
1565.666667	388.5072464	Mutant317	2	CD25
1521.555556	388.8814815	Mutant318	2	CD25
1088.273585	390.1792453	Mutant319	2	CD25
1100.631579	390.8105263	Mutant320	2	CD25
1440.688525	389.8688525	Mutant321	2	CD25
1184.2	391.4	Mutant322	2	CD25
1463.8125	392.725	Mutant323	2	CD25
1277.645161	393.1290323	Mutant324	2	CD25
1434	393.2	Mutant325	2	CD25
1494.442623	392.9836066	Mutant326	2	CD25
1222.068966	394.5775862	Mutant327	2	CD25
1135.211538	396.5192308	Mutant328	2	CD25
1513.666667	397.3333333	Mutant329	2	CD25
1542.08871	394.5887097	Mutant330	2	CD25
1552.174419	396.5232558	Mutant331	2	CD25
1140.753623	398.6666667	Mutant332	2	CD25
1176.484848	397.6969697	Mutant333	2	CD25
1142.315789	402.1578947	Mutant334	2	CD25
1328.225	400.25	Mutant335	2	CD25
1517.634921	400.7936508	Mutant336	2	CD25
1110.933333	400.8	Mutant337	2	CD25
1150.385542	399.1445783	Mutant338	2	CD25
1571	402.15	Mutant339	2	CD25
1068	402.6785714	Mutant340	2	CD25
1144.552632	405.4736842	Mutant341	2	CD25
1107.730769	404.3461538	Mutant342	2	CD25
1450.557377	405.7704918	Mutant343	2	CD25
1110.545455	408.5909091	Mutant344	2	CD25
1103.622222	407.9333333	Mutant345	2	CD25
1495.744186	408.1162791	Mutant346	2	CD25
1535.26087	407.4782609	Mutant347	2	CD25
1540.94958	407.5210084	Mutant348	2	CD25
1564.284404	407.1100917	Mutant349	2	CD25
1239.884956	409.2389381	Mutant350	2	CD25
1123.092784	410.7216495	Mutant351	2	CD25
1206.659091	411.7727273	Mutant352	2	CD25
1476.56	411.112	Mutant353	2	CD25
1560.719101	414.4494382	Mutant354	2	CD25
1230.597222	414.1527778	Mutant355	2	CD25
1532.722222	411.7037037	Mutant356	2	CD25
1097.252525	413.6363636	Mutant357	2	CD25
1295.307692	414.4102564	Mutant358	2	CD25
1503.37234	413.0957447	Mutant359	2	CD25
1484.565217	415.1304348	Mutant360	2	CD25
1530.035714	416.2380952	Mutant361	2	CD25
1463.361702	416.0319149	Mutant362	2	CD25
1510.439394	418.1969697	Mutant363	2	CD25
1583.3	418.5181818	Mutant364	2	CD25
1163.534884	420.3255814	Mutant365	2	CD25
1133.411765	420.745098	Mutant366	2	CD25
1093.5	423.6842105	Mutant367	2	CD25
1207.4	421.44	Mutant368	2	CD25
1471.514851	421.6534653	Mutant369	2	CD25
1502.803279	422.0819672	Mutant370	2	CD25
1071.025	423.475	Mutant371	2	CD25
1059.2	426.3	Mutant372	2	CD25
1127.1875	423.4791667	Mutant373	2	CD25
1479	426.0909091	Mutant374	2	CD25
1589.5	426.5	Mutant375	2	CD25
1064.37037	427.5679012	Mutant376	2	CD25
1084.555556	427	Mutant377	2	CD25
1446.035714	426.5714286	Mutant378	2	CD25
1219.515152	428.3030303	Mutant379	2	CD25
1545.866667	429.5555556	Mutant380	2	CD25
1457.463415	430.5853659	Mutant381	2	CD25
1579.035714	430.702381	Mutant382	2	CD25
1086.277778	429.3888889	Mutant383	2	CD25
1525.987179	433.7692308	Mutant384	2	CD25
1093.797468	437.2658228	Mutant385	2	CD25
1148	435.8	Mutant386	2	CD25
1437.24	436.6	Mutant387	2	CD25
1076.744186	437.3255814	Mutant388	2	CD25
1569.526882	437.7849462	Mutant389	2	CD25
1313.488372	438.4767442	Mutant390	2	CD25
1592.193798	439.0077519	Mutant391	2	CD25
1059	439.75	Mutant392	2	CD25
1141.787234	439.4361702	Mutant393	2	CD25
1220.081967	439.9344262	Mutant394	2	CD25
1130.325	441.425	Mutant395	2	CD25
1465.247863	442.4529915	Mutant396	2	CD25
1053.869565	443.0652174	Mutant397	2	CD25
1072.125	444.75	Mutant398	2	CD25
1232.903846	444.5769231	Mutant399	2	CD25
1195.5	447	Mutant400	2	CD25
1058.185185	448.4074074	Mutant401	2	CD25
1052.2	449.1142857	Mutant402	2	CD25
1459.694444	449.4583333	Mutant403	2	CD25
1523.866667	449.3333333	Mutant404	2	CD25
1591.269841	450.3412698	Mutant405	2	CD25
1260.153846	450.3589744	Mutant406	2	CD25
1067.169492	450.0677966	Mutant407	2	CD25
1106.351351	450.4054054	Mutant408	2	CD25
1267	451.9444444	Mutant409	2	CD25
1275.5	452.2222222	Mutant410	2	CD25
1581.831933	451.7731092	Mutant411	2	CD25
1154.267045	451.6931818	Mutant412	2	CD25
1054.681818	453.8636364	Mutant413	2	CD25
1605.5	454.6888889	Mutant414	2	CD25
1094.036585	455.2195122	Mutant415	2	CD25
1352	455.9245283	Mutant416	2	CD25
1462.020833	455.7708333	Mutant417	2	CD25
1294.206897	457	Mutant418	2	CD25
1332.307692	458.4615385	Mutant419	2	CD25
1412.09434	458.2075472	Mutant420	2	CD25
1466.428571	457.9285714	Mutant421	2	CD25
1477.5	458.5	Mutant422	2	CD25
1437.683168	460.2574257	Mutant423	2	CD25
1598.283333	460.15	Mutant424	2	CD25
1199.546512	460.7209302	Mutant425	2	CD25
1371.447619	461.447619	Mutant426	2	CD25
1076.645833	462.5729167	Mutant427	2	CD25
1452.304348	461.173913	Mutant428	2	CD25
1155.266667	463.7666667	Mutant429	2	CD25
1221.145455	464.5818182	Mutant430	2	CD25
1205.789063	466.59375	Mutant431	2	CD25
1296.295455	467.8636364	Mutant432	2	CD25
1618.142857	465.7959184	Mutant433	2	CD25
1095.810811	468.7297297	Mutant434	2	CD25
1174.765625	468.140625	Mutant435	2	CD25
1558.106667	472.1733333	Mutant436	2	CD25
1077.533333	472.05	Mutant437	2	CD25
1617.34375	472.53125	Mutant438	2	CD25
1599.505495	472.7032967	Mutant439	2	CD25
1387.833333	473.9444444	Mutant440	2	CD25
1571.945055	471.6263736	Mutant441	2	CD25
1193.333333	474.8888889	Mutant442	2	CD25
1507.281553	477.2815534	Mutant443	2	CD25
1164.875	476.5	Mutant444	2	CD25
1409.304348	476.5652174	Mutant445	2	CD25
1609.3125	471.7625	Mutant446	2	CD25
1041.423077	476.9230769	Mutant447	2	CD25
1571.6	478.2	Mutant448	2	CD25
1206.272727	477.4242424	Mutant449	2	CD25
1579.668831	480.6948052	Mutant450	2	CD25
1611.566667	479.7	Mutant451	2	CD25
1050.247706	480.7706422	Mutant452	2	CD25
1037.125	483.7916667	Mutant453	2	CD25
1142.58209	483.5373134	Mutant454	2	CD25
