X,Y,Sample,Section,Cell Type
0,0,Mutant1,2,K14
0,6000,Mutant1,2,K14
6000,0,Mutant1,2,K14
6000,6000,Mutant1,2,K14
1145.391304,328.9710145,Mutant1,2,K14
1132.128205,338.7435897,Mutant1,2,K14
1122.26087,341.6086957,Mutant1,2,K14
1136.709091,342.5818182,Mutant1,2,K14
1128.365854,343.8292683,Mutant1,2,K14
1156.6875,346.9375,Mutant1,2,K14
1121.545455,349.1818182,Mutant1,2,K14
1163.066667,349.4,Mutant1,2,K14
1130.1875,356.625,Mutant1,2,K14
1124.785714,360.1785714,Mutant1,2,K14
1137.777778,360.3333333,Mutant1,2,K14
1131.139535,362.744186,Mutant1,2,K14
1154.588235,364.1176471,Mutant1,2,K14
1136.813953,365.4651163,Mutant1,2,K14
1150.068182,369.0909091,Mutant1,2,K14
1161.463768,368.7826087,Mutant1,2,K14
1291.060606,490.3484848,Mutant1,2,K14
1280.660714,493.7142857,Mutant1,2,K14
1194.9375,532.6875,Mutant1,2,K14
1190.5,540.2857143,Mutant1,2,K14
1193.913043,540.6086957,Mutant1,2,K14
1352.083333,556.0833333,Mutant1,2,K14
1361.686275,558.3137255,Mutant1,2,K14
1348.670886,562.4936709,Mutant1,2,K14
1321.588235,566.8823529,Mutant1,2,K14
1336.15625,566.8125,Mutant1,2,K14
1330.625,571.90625,Mutant1,2,K14
1340.545455,572.8181818,Mutant1,2,K14
1311.714286,578.1428571,Mutant1,2,K14
1321.625,582.625,Mutant1,2,K14
1332.083333,583.0833333,Mutant1,2,K14
1294.6,585.1,Mutant1,2,K14
1338.580645,586.0645161,Mutant1,2,K14
1249.865385,589.8846154,Mutant1,2,K14
1315.947368,590.3157895,Mutant1,2,K14
1311.571429,591.8571429,Mutant1,2,K14
1299.233333,592.2666667,Mutant1,2,K14
1243.774194,593.4516129,Mutant1,2,K14
1341.363636,593.4545455,Mutant1,2,K14
1305.288136,593.7288136,Mutant1,2,K14
1334.794118,594.9411765,Mutant1,2,K14
1351.75,595.9375,Mutant1,2,K14
1233.769231,604.3846154,Mutant1,2,K14
1322.064516,605.4516129,Mutant1,2,K14
1306.616071,608.9821429,Mutant1,2,K14
1310.333333,615.7333333,Mutant1,2,K14
1317.857143,615.5714286,Mutant1,2,K14
1222.327273,616.4909091,Mutant1,2,K14
1229.333333,617.1111111,Mutant1,2,K14
1322.586207,617.5862069,Mutant1,2,K14
1319.157895,620.9736842,Mutant1,2,K14
1216.333333,622.3888889,Mutant1,2,K14
1264.711538,624.1538462,Mutant1,2,K14
1278.590164,623.2459016,Mutant1,2,K14
1298.422222,623.8,Mutant1,2,K14
1305.619048,625.5238095,Mutant1,2,K14
1320,626.5,Mutant1,2,K14
1227.098361,630.2295082,Mutant1,2,K14
1314.565217,631,Mutant1,2,K14
1238.363636,631.1363636,Mutant1,2,K14
1294.045455,630.8181818,Mutant1,2,K14
1220.083333,631.0833333,Mutant1,2,K14
1202.216216,634.8918919,Mutant1,2,K14
1304.807692,633.3076923,Mutant1,2,K14
1311.78125,635.125,Mutant1,2,K14
1223.857143,636.5714286,Mutant1,2,K14
1277.416667,635.7833333,Mutant1,2,K14
1319.682927,635.0487805,Mutant1,2,K14
1331.253968,634.8412698,Mutant1,2,K14
1300.133333,637.4666667,Mutant1,2,K14
1208.534483,638.7068966,Mutant1,2,K14
1215.222222,638.1111111,Mutant1,2,K14
1236.979592,638.2244898,Mutant1,2,K14
1272.62963,638.2222222,Mutant1,2,K14
1229.857143,640.1964286,Mutant1,2,K14
1218.266667,640.6,Mutant1,2,K14
1322.34375,639.6875,Mutant1,2,K14
1361.133333,639.7333333,Mutant1,2,K14
1261.03125,642.5,Mutant1,2,K14
1277,641.88,Mutant1,2,K14
1251.785714,644.2142857,Mutant1,2,K14
1219.521739,644.7826087,Mutant1,2,K14
1303.085714,645.8571429,Mutant1,2,K14
1213.135135,644.6486486,Mutant1,2,K14
1222.380952,649.3333333,Mutant1,2,K14
1237.684211,647.6842105,Mutant1,2,K14
1269.45098,647,Mutant1,2,K14
1263.9375,650.71875,Mutant1,2,K14
1230.095238,650.1904762,Mutant1,2,K14
1258.107143,650.4107143,Mutant1,2,K14
1301.433333,652.4666667,Mutant1,2,K14
1354.4,652.92,Mutant1,2,K14
1252.358974,654.3846154,Mutant1,2,K14
1211.808219,654.9452055,Mutant1,2,K14
1240.4,656.4,Mutant1,2,K14
1267.883721,656.0232558,Mutant1,2,K14
1280.034783,656.5130435,Mutant1,2,K14
1271.722222,657.6666667,Mutant1,2,K14
1286.4,657.8,Mutant1,2,K14
1234.78125,658.03125,Mutant1,2,K14
1245.53125,658.3125,Mutant1,2,K14
1260.977273,658.4090909,Mutant1,2,K14
1215.181818,662.0151515,Mutant1,2,K14
1254.774194,661.6290323,Mutant1,2,K14
1296.957447,660.9148936,Mutant1,2,K14
1263.235294,662.6470588,Mutant1,2,K14
1309.527273,659.3818182,Mutant1,2,K14
1243.557692,664.2692308,Mutant1,2,K14
1330.047619,664.7380952,Mutant1,2,K14
1272.44,665.24,Mutant1,2,K14
1306.222222,666.962963,Mutant1,2,K14
1242.5,669.3928571,Mutant1,2,K14
1294.722222,667.9722222,Mutant1,2,K14
1300.5,668,Mutant1,2,K14
1286.085714,670.5142857,Mutant1,2,K14
1198.928571,668.8571429,Mutant1,2,K14
1203.735294,669.3529412,Mutant1,2,K14
1238.888889,672.1111111,Mutant1,2,K14
1270.933333,671.9666667,Mutant1,2,K14
1291.162162,674.7027027,Mutant1,2,K14
1381.512195,673.4878049,Mutant1,2,K14
1203.714286,675.0952381,Mutant1,2,K14
1298.151899,675.9493671,Mutant1,2,K14
1378.666667,677.1111111,Mutant1,2,K14
1266.071429,678.4107143,Mutant1,2,K14
1363.31068,678.6699029,Mutant1,2,K14
1181.6375,679.7375,Mutant1,2,K14
1201.4,678.6,Mutant1,2,K14
1244.47541,678.2786885,Mutant1,2,K14
1322.638889,679.3888889,Mutant1,2,K14
1133,680.3,Mutant1,2,K14
1145.214286,680.2857143,Mutant1,2,K14
1219.111111,679.1111111,Mutant1,2,K14
1226.307692,679.5769231,Mutant1,2,K14
1347.618182,680.2363636,Mutant1,2,K14
1353.880952,681.4285714,Mutant1,2,K14
1389.295455,679.0454545,Mutant1,2,K14
1384.271186,680.8983051,Mutant1,2,K14
1205.882353,681.4117647,Mutant1,2,K14
1250.45614,684.4736842,Mutant1,2,K14
1258.574713,682.0114943,Mutant1,2,K14
1157.067961,684.6796117,Mutant1,2,K14
1372.969697,683.979798,Mutant1,2,K14
1167,684,Mutant1,2,K14
1244.652174,684.173913,Mutant1,2,K14
1291.65625,683.6875,Mutant1,2,K14
1192.222222,684.8888889,Mutant1,2,K14
1222.057971,684.8695652,Mutant1,2,K14
1325.125,685.8,Mutant1,2,K14
1365,684.5,Mutant1,2,K14
1320.5625,686.375,Mutant1,2,K14
1331.386364,687.0227273,Mutant1,2,K14
1129.583333,685.375,Mutant1,2,K14
1134.419355,687.0322581,Mutant1,2,K14
1143.777778,686.2222222,Mutant1,2,K14
1176.384615,687.3846154,Mutant1,2,K14
1273.061538,686.7538462,Mutant1,2,K14
1281.44898,686.5306122,Mutant1,2,K14
1116,688.5,Mutant1,2,K14
1171.846154,687.8846154,Mutant1,2,K14
1294.821053,690.5157895,Mutant1,2,K14
1346.355932,687.7457627,Mutant1,2,K14
1365,688.5,Mutant1,2,K14
1313.54386,686.9649123,Mutant1,2,K14
1368.285714,688.6428571,Mutant1,2,K14
1123.7,689.95,Mutant1,2,K14
1230.674699,687.939759,Mutant1,2,K14
1259.078947,689.4605263,Mutant1,2,K14
1286.206897,689,Mutant1,2,K14
1302.525,691.375,Mutant1,2,K14
1371.883721,691.6511628,Mutant1,2,K14
1129.333333,691.8666667,Mutant1,2,K14
1146.652174,690.5869565,Mutant1,2,K14
1266.66129,690.7419355,Mutant1,2,K14
1359.375,691.375,Mutant1,2,K14
1151.230769,693.7948718,Mutant1,2,K14
1198,692.8,Mutant1,2,K14
1279.166667,693.3333333,Mutant1,2,K14
1201.75,694,Mutant1,2,K14
1239.318182,694.9848485,Mutant1,2,K14
1249.027778,696.2314815,Mutant1,2,K14
1330.066667,693.0666667,Mutant1,2,K14
1365,693.516129,Mutant1,2,K14
1380.989011,693.6593407,Mutant1,2,K14
1134.08,693.9,Mutant1,2,K14
1168.02,694.74,Mutant1,2,K14
1255.941176,695.4705882,Mutant1,2,K14
1319.052632,695.2631579,Mutant1,2,K14
1326.214286,695.0714286,Mutant1,2,K14
1172.8125,695.0416667,Mutant1,2,K14
1225.928571,695.8571429,Mutant1,2,K14
1262.625,695.875,Mutant1,2,K14
1285.016393,696.2786885,Mutant1,2,K14
1128.066667,696.7333333,Mutant1,2,K14
1201.416667,698.1666667,Mutant1,2,K14
1265.896552,698.7241379,Mutant1,2,K14
1304.146067,698.0224719,Mutant1,2,K14
1371.666667,697.8333333,Mutant1,2,K14
1275.5,697.7758621,Mutant1,2,K14
