X,Y,Sample,Section,Cell Type
0,0,Mutant1,1,CD205
0,6000,Mutant1,1,CD205
6000,0,Mutant1,1,CD205
6000,6000,Mutant1,1,CD205
1180.194313,120.3364929,Mutant1,1,CD205
1207.151899,118.7341772,Mutant1,1,CD205
1221.146067,124.7790262,Mutant1,1,CD205
1146.309259,126.3842593,Mutant1,1,CD205
1236.290076,125.9541985,Mutant1,1,CD205
1110.540741,124.1481481,Mutant1,1,CD205
1195.96063,124.503937,Mutant1,1,CD205
1178.454545,132.7590909,Mutant1,1,CD205
1104.61039,134.7359307,Mutant1,1,CD205
1213.516854,139.2378277,Mutant1,1,CD205
1129.477876,139.7168142,Mutant1,1,CD205
1082.533333,141.4411348,Mutant1,1,CD205
1164.97973,142.6891892,Mutant1,1,CD205
1116.621908,146.5441696,Mutant1,1,CD205
1238.903537,143.2170418,Mutant1,1,CD205
1183.55802,147.4249147,Mutant1,1,CD205
1137.967949,150.3717949,Mutant1,1,CD205
1151.064024,146.4603659,Mutant1,1,CD205
1200.716475,153.137931,Mutant1,1,CD205
1097.431579,149.9684211,Mutant1,1,CD205
1163.412698,155.1428571,Mutant1,1,CD205
1129.65493,155.6690141,Mutant1,1,CD205
1058.015723,157.7264151,Mutant1,1,CD205
1087.283333,162.9333333,Mutant1,1,CD205
1154.396226,162.9716981,Mutant1,1,CD205
1114.37276,163.3566308,Mutant1,1,CD205
1182.269231,166.1948718,Mutant1,1,CD205
1058.125,169.7916667,Mutant1,1,CD205
1162.30466,172.1469534,Mutant1,1,CD205
1071.037736,174.4622642,Mutant1,1,CD205
1174.707031,181.03125,Mutant1,1,CD205
1198.521505,179.4677419,Mutant1,1,CD205
1103.262295,178.4672131,Mutant1,1,CD205
1137.574219,176.8528646,Mutant1,1,CD205
1048.557214,189.3930348,Mutant1,1,CD205
1150.364431,191.2303207,Mutant1,1,CD205
1034.828358,189.318408,Mutant1,1,CD205
1186.605333,190.2826667,Mutant1,1,CD205
1104.395062,199.7777778,Mutant1,1,CD205
1032.686099,210.6860987,Mutant1,1,CD205
1090.368159,220.8656716,Mutant1,1,CD205
1129.630542,217.4433498,Mutant1,1,CD205
1047.745614,222.7017544,Mutant1,1,CD205
1059.902655,221.3274336,Mutant1,1,CD205
1073.557951,223.9272237,Mutant1,1,CD205
1165.796694,229.0628099,Mutant1,1,CD205
1256.922747,229.3905579,Mutant1,1,CD205
1034.56705,230.9923372,Mutant1,1,CD205
1109.935103,231.4955752,Mutant1,1,CD205
1224.113636,236,Mutant1,1,CD205
1082.238095,234.9047619,Mutant1,1,CD205
1072.712963,236.0833333,Mutant1,1,CD205
1043.772727,238.1060606,Mutant1,1,CD205
1238.564607,237.4859551,Mutant1,1,CD205
1122.724638,240.3695652,Mutant1,1,CD205
1091.77381,242.8154762,Mutant1,1,CD205
1324.786802,250.0152284,Mutant1,1,CD205
1057.127778,239.7611111,Mutant1,1,CD205
1166.86039,244.75,Mutant1,1,CD205
1365.555556,241.5092593,Mutant1,1,CD205
1315.241135,249.6666667,Mutant1,1,CD205
1080.217391,245.2956522,Mutant1,1,CD205
1111.759615,245.8173077,Mutant1,1,CD205
1141.340463,244.1515152,Mutant1,1,CD205
1188.802083,243.5104167,Mutant1,1,CD205
1255.739209,246.8579137,Mutant1,1,CD205
1339.331395,244.6686047,Mutant1,1,CD205
1180.554217,248.8915663,Mutant1,1,CD205
1113.744186,254.2790698,Mutant1,1,CD205
1374.420382,248.6433121,Mutant1,1,CD205
1070.995413,253.3646789,Mutant1,1,CD205
1359.813411,264.5626822,Mutant1,1,CD205
1373.082278,262.7246835,Mutant1,1,CD205
1094.177215,258.5654008,Mutant1,1,CD205
1345.813187,255.9340659,Mutant1,1,CD205
1200.093023,258.4806202,Mutant1,1,CD205
1392.141221,272.2137405,Mutant1,1,CD205
1047.015398,265.9863131,Mutant1,1,CD205
1317.532544,267.704142,Mutant1,1,CD205
1303.631206,267.9361702,Mutant1,1,CD205
1075.844444,276.2916667,Mutant1,1,CD205
1093.248957,278.9680111,Mutant1,1,CD205
1403.482014,278.733813,Mutant1,1,CD205
1377.949254,279.7552239,Mutant1,1,CD205
1415.696429,275.8928571,Mutant1,1,CD205
1304.721805,278.7744361,Mutant1,1,CD205
1363.446541,284.3773585,Mutant1,1,CD205
1048.525862,286.3793103,Mutant1,1,CD205
1341.987124,281.3583691,Mutant1,1,CD205
1317.806452,284.6327543,Mutant1,1,CD205
1057.709845,291.134715,Mutant1,1,CD205
1209.92623,290.5327869,Mutant1,1,CD205
1411.625,291.575,Mutant1,1,CD205
1432.167513,287.9949239,Mutant1,1,CD205
1330.445161,295.6129032,Mutant1,1,CD205
1037.051852,297.4962963,Mutant1,1,CD205
1069.772242,298.6049822,Mutant1,1,CD205
1203.374502,303.2071713,Mutant1,1,CD205
1361.472973,297.536036,Mutant1,1,CD205
