X,Y,Sample,Section,Cell Type
0,0,Mutant1,3,UEA1
0,6000,Mutant1,3,UEA1
6000,0,Mutant1,3,UEA1
6000,6000,Mutant1,3,UEA1
1274.5,219.5,Mutant1,3,UEA1
1275.555556,223.5740741,Mutant1,3,UEA1
1271.525,234.525,Mutant1,3,UEA1
1233.008696,239.4956522,Mutant1,3,UEA1
1251.966102,241.4067797,Mutant1,3,UEA1
1240.85,246.575,Mutant1,3,UEA1
1246.6125,245.125,Mutant1,3,UEA1
1223.804348,244,Mutant1,3,UEA1
1262.75,245.14,Mutant1,3,UEA1
1210.813008,244.300813,Mutant1,3,UEA1
1232.518987,245.9240506,Mutant1,3,UEA1
1202.954545,246.1363636,Mutant1,3,UEA1
1256.694444,249.5833333,Mutant1,3,UEA1
1198.516129,248.1612903,Mutant1,3,UEA1
1217.0625,250.375,Mutant1,3,UEA1
1270.5,249.5,Mutant1,3,UEA1
1206.473118,254.3978495,Mutant1,3,UEA1
1252,251.8222222,Mutant1,3,UEA1
1238.030612,254.3979592,Mutant1,3,UEA1
1197.444444,255.6888889,Mutant1,3,UEA1
1263.195652,253.4782609,Mutant1,3,UEA1
1246.32,254.12,Mutant1,3,UEA1
1230.743243,255.1621622,Mutant1,3,UEA1
1222.223684,255.25,Mutant1,3,UEA1
1251.137931,256.8965517,Mutant1,3,UEA1
1258.666667,256.6666667,Mutant1,3,UEA1
1244.863636,258.5454545,Mutant1,3,UEA1
1228.66,260.6,Mutant1,3,UEA1
1272,258.5454545,Mutant1,3,UEA1
1190.230769,260.2051282,Mutant1,3,UEA1
1252.514286,260.6,Mutant1,3,UEA1
1279.076923,264.1538462,Mutant1,3,UEA1
1218.676136,264.0227273,Mutant1,3,UEA1
1250.823529,264.7647059,Mutant1,3,UEA1
1198.428571,267.1428571,Mutant1,3,UEA1
1258.763636,265.6818182,Mutant1,3,UEA1
1266.2375,263.75,Mutant1,3,UEA1
1233.922481,269.0077519,Mutant1,3,UEA1
1244.561404,266.2894737,Mutant1,3,UEA1
1193.568182,270.1136364,Mutant1,3,UEA1
1206.344828,271.5517241,Mutant1,3,UEA1
1271.08,270.88,Mutant1,3,UEA1
1227.727273,273.8484848,Mutant1,3,UEA1
1186.702128,273.1276596,Mutant1,3,UEA1
1263.654545,274.1272727,Mutant1,3,UEA1
1180.769231,275.8205128,Mutant1,3,UEA1
1273.854545,276.9090909,Mutant1,3,UEA1
1219.772727,279.2727273,Mutant1,3,UEA1
1234.947368,279.245614,Mutant1,3,UEA1
1262.089286,281.5178571,Mutant1,3,UEA1
1227.918919,282.7027027,Mutant1,3,UEA1
1275.708333,282.9583333,Mutant1,3,UEA1
1301.564516,284.3629032,Mutant1,3,UEA1
1235.298701,287.1948052,Mutant1,3,UEA1
1262.5,288.5769231,Mutant1,3,UEA1
1312.2,287.6909091,Mutant1,3,UEA1
1216.721519,287.7721519,Mutant1,3,UEA1
1298.925373,289.0447761,Mutant1,3,UEA1
1211.166667,295,Mutant1,3,UEA1
1183.409091,295.7727273,Mutant1,3,UEA1
1256.962963,294.9259259,Mutant1,3,UEA1
1314.573333,297.6266667,Mutant1,3,UEA1
1203.892157,299.4411765,Mutant1,3,UEA1
1236.922222,299.6333333,Mutant1,3,UEA1
1280.77193,298.9122807,Mutant1,3,UEA1
1290.772926,298.1659389,Mutant1,3,UEA1
1217.510638,300.8297872,Mutant1,3,UEA1
1226.140845,300.7887324,Mutant1,3,UEA1
1272.453333,300.48,Mutant1,3,UEA1
1277.866667,303.3333333,Mutant1,3,UEA1
1211.142857,302.4857143,Mutant1,3,UEA1
1189.193548,303.4516129,Mutant1,3,UEA1
1320.959184,302.5306122,Mutant1,3,UEA1
1236.348315,306.5280899,Mutant1,3,UEA1
1248.583333,306.0694444,Mutant1,3,UEA1
1266.980769,305.5769231,Mutant1,3,UEA1
1313.809524,305.6190476,Mutant1,3,UEA1
1209.0625,306.78125,Mutant1,3,UEA1
1278.227273,307.8409091,Mutant1,3,UEA1
1306.617021,304.9787234,Mutant1,3,UEA1
1218.051282,306.8205128,Mutant1,3,UEA1
1227.697674,308.0465116,Mutant1,3,UEA1
1260.328947,303.1842105,Mutant1,3,UEA1
1323.488372,309.5348837,Mutant1,3,UEA1
1218.461538,311.6153846,Mutant1,3,UEA1
1257.31068,310.407767,Mutant1,3,UEA1
1295.4375,310.5625,Mutant1,3,UEA1
1302.539216,310.5,Mutant1,3,UEA1
1213.0625,314.1770833,Mutant1,3,UEA1
1223.388889,310.5555556,Mutant1,3,UEA1
1269.432432,311.4594595,Mutant1,3,UEA1
1285.470588,312.4117647,Mutant1,3,UEA1
1313.179104,312.5074627,Mutant1,3,UEA1
1321.035714,313.4642857,Mutant1,3,UEA1
1221.702703,316.3243243,Mutant1,3,UEA1
1262.469388,318.877551,Mutant1,3,UEA1
1245.173077,314.3653846,Mutant1,3,UEA1
1251.55914,317.3978495,Mutant1,3,UEA1
1276.777778,316.5,Mutant1,3,UEA1
1228.740891,320.3238866,Mutant1,3,UEA1
1269.628571,318.0285714,Mutant1,3,UEA1
1289.047619,316.047619,Mutant1,3,UEA1
1225.333333,317.6666667,Mutant1,3,UEA1
1293.821429,318.7142857,Mutant1,3,UEA1
1297.947368,316.1842105,Mutant1,3,UEA1
1311.673469,317.6938776,Mutant1,3,UEA1
1217.681818,319.9545455,Mutant1,3,UEA1
1242.660377,321.5377358,Mutant1,3,UEA1
1299.208333,323.1041667,Mutant1,3,UEA1
1320.55,323.35,Mutant1,3,UEA1
1237.041667,325.7777778,Mutant1,3,UEA1
1252.285714,325.4285714,Mutant1,3,UEA1
1213.962025,326.4050633,Mutant1,3,UEA1
1228.677419,328.6774194,Mutant1,3,UEA1
1260.666667,325.7719298,Mutant1,3,UEA1
1247.090909,329.9090909,Mutant1,3,UEA1
1332.98,330.08,Mutant1,3,UEA1
1256.673913,330.1086957,Mutant1,3,UEA1
1236.121212,332,Mutant1,3,UEA1
1273.016393,328.8278689,Mutant1,3,UEA1
1229.397059,334.5294118,Mutant1,3,UEA1
1241.121951,332.4146341,Mutant1,3,UEA1
1251.938776,333.4489796,Mutant1,3,UEA1
1264.857143,334.5714286,Mutant1,3,UEA1
1285.291667,335,Mutant1,3,UEA1
1246.348485,337.2878788,Mutant1,3,UEA1
1234.66,339.54,Mutant1,3,UEA1
1270.741935,338.9354839,Mutant1,3,UEA1
1258.730769,339.0769231,Mutant1,3,UEA1
1254.342105,340.8947368,Mutant1,3,UEA1
1241.075949,342.9746835,Mutant1,3,UEA1
1227.125,344.21875,Mutant1,3,UEA1
1259.5,344,Mutant1,3,UEA1
1270.885246,344.442623,Mutant1,3,UEA1
1247.981132,346.1132075,Mutant1,3,UEA1
1226,348,Mutant1,3,UEA1
1232.33871,349.0806452,Mutant1,3,UEA1
1238.421053,351.0701754,Mutant1,3,UEA1
1240.814815,354.7592593,Mutant1,3,UEA1
1394.448276,1077.689655,Mutant1,3,UEA1
1452.733333,1091.666667,Mutant1,3,UEA1
1444.911765,1111.970588,Mutant1,3,UEA1
1476.380952,1113.428571,Mutant1,3,UEA1
1439.537037,1115.259259,Mutant1,3,UEA1
1443.573529,1132.220588,Mutant1,3,UEA1
1481.037037,1132.567901,Mutant1,3,UEA1
1471.755319,1134.446809,Mutant1,3,UEA1
1442.608696,1138.086957,Mutant1,3,UEA1
1413.44,1140.88,Mutant1,3,UEA1
1448.375,1140.395833,Mutant1,3,UEA1
1441.021277,1143.446809,Mutant1,3,UEA1
1448.108696,1146.326087,Mutant1,3,UEA1
1332.086957,1178.565217,Mutant1,3,UEA1
1438.38,1179,Mutant1,3,UEA1
1411.580645,1181.548387,Mutant1,3,UEA1
1350.142857,1191.428571,Mutant1,3,UEA1
1512.962963,1204.777778,Mutant1,3,UEA1
1513.635135,1211.77027,Mutant1,3,UEA1
1528.272727,1213.590909,Mutant1,3,UEA1
1450.6,1217.4,Mutant1,3,UEA1
1525.205882,1220.852941,Mutant1,3,UEA1
1473.688889,1235.422222,Mutant1,3,UEA1
1526.534884,1236.674419,Mutant1,3,UEA1
1531.377778,1239.155556,Mutant1,3,UEA1
1314.947368,1246.131579,Mutant1,3,UEA1
1315.868421,1250.026316,Mutant1,3,UEA1
1401.181818,1249.181818,Mutant1,3,UEA1
1469.5,1251.5,Mutant1,3,UEA1
1532.492063,1256.285714,Mutant1,3,UEA1
1501.676471,1256.647059,Mutant1,3,UEA1
1460.117647,1260.382353,Mutant1,3,UEA1
1501.644444,1263.333333,Mutant1,3,UEA1
1054.538462,1266.384615,Mutant1,3,UEA1
1059.5,1268.285714,Mutant1,3,UEA1
1503.807692,1271.076923,Mutant1,3,UEA1
1071.191489,1272.744681,Mutant1,3,UEA1
1479.813953,1274.674419,Mutant1,3,UEA1
1495.181818,1275.295455,Mutant1,3,UEA1
1059.393939,1277.848485,Mutant1,3,UEA1
1474.662338,1277.636364,Mutant1,3,UEA1
1500.655172,1277.517241,Mutant1,3,UEA1
1506,1277.125,Mutant1,3,UEA1
1039.15625,1279.625,Mutant1,3,UEA1
1486.09375,1278.3125,Mutant1,3,UEA1
1513.174312,1275.284404,Mutant1,3,UEA1
1491.261905,1278.47619,Mutant1,3,UEA1
1533.02,1280.56,Mutant1,3,UEA1
