X,Y,Sample,Section,Cell Type
0,0,Mutant1,2,Claud34
0,6000,Mutant1,2,Claud34
6000,0,Mutant1,2,Claud34
6000,6000,Mutant1,2,Claud34
1299.647059,141.0588235,Mutant1,2,Claud34
1296.642857,141.7142857,Mutant1,2,Claud34
1304.666667,145.4444444,Mutant1,2,Claud34
1312.357143,153.7142857,Mutant1,2,Claud34
1272.5,171.5,Mutant1,2,Claud34
1281.622222,181.8444444,Mutant1,2,Claud34
1270.255639,192.7669173,Mutant1,2,Claud34
1277.714286,191.9285714,Mutant1,2,Claud34
1253.571429,199.8571429,Mutant1,2,Claud34
1273.826923,203.3076923,Mutant1,2,Claud34
1210.107143,206.0357143,Mutant1,2,Claud34
1305.045977,206.2068966,Mutant1,2,Claud34
1204,209,Mutant1,2,Claud34
1266.796748,212.3658537,Mutant1,2,Claud34
1306.787879,214.1818182,Mutant1,2,Claud34
1217.693103,213.6482759,Mutant1,2,Claud34
1237.439394,215.7575758,Mutant1,2,Claud34
1202.985185,218.3333333,Mutant1,2,Claud34
1232.8,220.2666667,Mutant1,2,Claud34
1249.828571,219.05,Mutant1,2,Claud34
1278.278226,217.7419355,Mutant1,2,Claud34
1239.402985,223.2686567,Mutant1,2,Claud34
1291.9375,223.125,Mutant1,2,Claud34
1224.703704,224.3240741,Mutant1,2,Claud34
1244.77551,226.6122449,Mutant1,2,Claud34
1266.45098,223.372549,Mutant1,2,Claud34
1230.754386,230.4385965,Mutant1,2,Claud34
1255.404494,225.5168539,Mutant1,2,Claud34
1267.840909,229.4545455,Mutant1,2,Claud34
1260.844156,228.5454545,Mutant1,2,Claud34
1208.135135,230.8588589,Mutant1,2,Claud34
1302.782609,233.0724638,Mutant1,2,Claud34
1310.75,233.625,Mutant1,2,Claud34
1248.17284,234.0740741,Mutant1,2,Claud34
1211.692308,237.0769231,Mutant1,2,Claud34
1284.596026,232.0993377,Mutant1,2,Claud34
1236.167364,239.4560669,Mutant1,2,Claud34
1265.772727,237.8409091,Mutant1,2,Claud34
1270.833333,238.7407407,Mutant1,2,Claud34
1197.193548,240.7419355,Mutant1,2,Claud34
1218.504274,239.6324786,Mutant1,2,Claud34
1208.3,240.9,Mutant1,2,Claud34
1292.441558,237.4285714,Mutant1,2,Claud34
1313.478632,240.0598291,Mutant1,2,Claud34
1276.91791,235.0298507,Mutant1,2,Claud34
1323.85,242.05,Mutant1,2,Claud34
1224.787879,242.3636364,Mutant1,2,Claud34
1245.521739,241.9565217,Mutant1,2,Claud34
1257.656566,238.989899,Mutant1,2,Claud34
1306.475936,247.9946524,Mutant1,2,Claud34
1210.870968,245.2903226,Mutant1,2,Claud34
1227.848485,246.8787879,Mutant1,2,Claud34
1252.989583,246.6354167,Mutant1,2,Claud34
1260.76,245.28,Mutant1,2,Claud34
1336.125,245.25,Mutant1,2,Claud34
1342.939024,245.3414634,Mutant1,2,Claud34
1205.836364,247.6727273,Mutant1,2,Claud34
1222.357143,247.8571429,Mutant1,2,Claud34
1299.014493,246.3043478,Mutant1,2,Claud34
1243.788274,254.0130293,Mutant1,2,Claud34
1260.5,250.6,Mutant1,2,Claud34
1264.616071,252.1428571,Mutant1,2,Claud34
1278.533493,256.0885167,Mutant1,2,Claud34
1294.596154,249.8076923,Mutant1,2,Claud34
1289.064103,251.4230769,Mutant1,2,Claud34
1336.833333,251.0833333,Mutant1,2,Claud34
1320.523973,255.9589041,Mutant1,2,Claud34
1192.69697,252.9090909,Mutant1,2,Claud34
1201.555556,254.037037,Mutant1,2,Claud34
1312.378378,254.7297297,Mutant1,2,Claud34
1335.628571,255.7714286,Mutant1,2,Claud34
1295.4,259.0266667,Mutant1,2,Claud34
1305.383562,260.4520548,Mutant1,2,Claud34
1264.079812,263.8779343,Mutant1,2,Claud34
1326.928571,262,Mutant1,2,Claud34
1196.972222,261.75,Mutant1,2,Claud34
1323.470588,263.7647059,Mutant1,2,Claud34
1295.418831,269.8831169,Mutant1,2,Claud34
1205.590551,271.5748032,Mutant1,2,Claud34
1327.5,273,Mutant1,2,Claud34
1319.517857,272.2946429,Mutant1,2,Claud34
1213.833333,276.125,Mutant1,2,Claud34
1210.736842,279.9473684,Mutant1,2,Claud34
1309.6,271.5571429,Mutant1,2,Claud34
1201.382353,279.5441176,Mutant1,2,Claud34
1302.508772,277.8070175,Mutant1,2,Claud34
1281.5,280.625,Mutant1,2,Claud34
1254.5,283.5,Mutant1,2,Claud34
1288.755245,283.6363636,Mutant1,2,Claud34
1298.965278,290.5,Mutant1,2,Claud34
1305.62069,285.8965517,Mutant1,2,Claud34
1316.809886,282.9543726,Mutant1,2,Claud34
1289.08046,292.0804598,Mutant1,2,Claud34
1325.71875,289.203125,Mutant1,2,Claud34
1310.608696,291.826087,Mutant1,2,Claud34
1318.403846,293.8269231,Mutant1,2,Claud34
1304.526316,293.6315789,Mutant1,2,Claud34
1332.925926,295.3271605,Mutant1,2,Claud34
1321.761905,303.1020408,Mutant1,2,Claud34
1313.470588,300.7058824,Mutant1,2,Claud34
1306.885246,299.8360656,Mutant1,2,Claud34
1330.254902,306.6078431,Mutant1,2,Claud34
1315.642857,307.7142857,Mutant1,2,Claud34
1294.860558,306.3665339,Mutant1,2,Claud34
1326.647059,309.5294118,Mutant1,2,Claud34
1283.474747,310.1212121,Mutant1,2,Claud34
1304.535714,312.3214286,Mutant1,2,Claud34
